Well,Day,Area (um2),Perimeter (um),Equivalent diameter (um),Equivalent volume (um3),Form factor,Solidity,Eccentricity,Normalized mean intensity,Normalized median intensity,Normalized sum intensity,Normalized upper quartile intensity,Normalized lower quartile intensity,Granularity,Contrast,Dissimilarity,Homogeneity,Energy,Correlation,Angular second moment,Organoid_index,Condition
B05,T8,12058.212,565.080548,123.9071925,560287.1985,0.474539167,0.92185699,0.432272912,0.528024771,0.539215686,5700.027398,0.390804598,1.069767442,4.371315803,7.418517514,1.869046205,0.433684149,0.056672607,0.986062434,0.003228471,61_0,CytoMix20 + DEX PREV
B06,T8,6234.729372,395.3909486,89.09716037,208311.256,0.501157259,0.934393019,0.641825307,0.972469795,1.074766355,3708.027329,0.736263736,1.933333333,2.748798033,16.36079337,2.917730942,0.307875246,0.033280178,0.991886144,0.001110895,13_0,CytoMix20 + DEX PREV
B06,T8,13520.71148,709.3673725,131.2063433,665251.167,0.337650184,0.858510498,0.631890451,0.858561085,0.925233645,9477.655822,0.642857143,1.8,4.031312338,20.67310285,3.299556256,0.29011555,0.03089895,0.984158985,0.000964615,16_0,CytoMix20 + DEX PREV
B06,T8,8041.927445,492.5235481,101.1894265,305159.2598,0.416596882,0.884037264,0.650797664,0.482313232,0.504672897,2597.256756,0.335164835,1.022222222,3.539774592,3.809688798,1.352880638,0.517524107,0.075979958,0.990624326,0.005799618,20_0,CytoMix20 + DEX PREV
B06,T8,2699.359148,260.8064068,58.62534275,59344.07071,0.498693863,0.898347608,0.704878496,1.161314674,1.205607477,427.3638001,0.763736264,2.755555556,20,10.6672801,2.58735312,0.307225914,0.081590342,0.985916072,0.006667411,24_0,CytoMix20 + DEX PREV
B06,T8,4015.764649,384.5540322,71.50545681,107680.9071,0.341242706,0.83910918,0.597987901,1.415948418,1.392523364,2172.064873,1.071428571,3.022222222,20,13.12846425,2.636678448,0.342103718,0.0490835,0.995739105,0.002415312,27_0,CytoMix20 + DEX PREV
B06,T8,5862.735637,382.9194022,86.39830353,189948.9049,0.502452985,0.915263179,0.819157758,0.696142809,0.710280374,2110.008855,0.516483516,1.288888889,5.617664852,18.73739884,3.157504654,0.289220675,0.037119748,0.990374718,0.001381938,30_0,CytoMix20 + DEX PREV
B06,T8,2668.684612,283.8374283,58.29129249,58335.40323,0.41626298,0.846959822,0.597714719,1.22154961,1.303738318,569.2421181,0.917582418,2.511111111,20,30.80386765,4.278512415,0.220161093,0.058856601,0.986952123,0.003466667,31_0,CytoMix20 + DEX PREV
B06,T8,2531.948969,287.9162805,56.77831939,53909.92772,0.383824211,0.845119306,0.598175985,0.511782667,0.523364486,50.66648403,0.357142857,1.177777778,20,11.72083937,2.562373188,0.336959948,0.145082,0.864588301,0.021091053,32_0,CytoMix20 + DEX PREV
B06,T8,2835.574883,282.7452463,60.08632184,63892.22438,0.445718193,0.864342314,0.597553256,0.600295344,0.607476636,184.8909659,0.391483516,1.333333333,20,10.69267211,2.235173116,0.398256303,0.101028824,0.983075397,0.010220506,33_0,CytoMix20 + DEX PREV
B06,T8,13889.58577,611.9749146,132.9840963,692660.2541,0.466049361,0.944310912,0.720167266,0.486982225,0.46728972,6452.027497,0.32967033,0.955555556,4.617918726,12.44854627,2.232680864,0.412961864,0.063713046,0.98541358,0.004077935,34_0,CytoMix20 + DEX PREV
B06,T8,7334.333493,445.2243854,96.63520806,265783.0662,0.46495683,0.925777661,0.516492348,0.548531558,0.560747664,2563.287971,0.379120879,1.2,2.414788498,4.621586441,1.597845983,0.453567799,0.07002406,0.985709166,0.004924244,37_0,CytoMix20 + DEX PREV
B06,T8,2661.665862,283.9098972,58.21458778,58105.41786,0.414956272,0.848371862,0.512659392,0.663089997,0.710280374,391.2230982,0.461538462,1.444444444,20,18.02888403,3.250440136,0.271642535,0.059633477,0.95772607,0.003560947,39_0,CytoMix20 + DEX PREV
B06,T8,8109.515405,498.0020408,101.6137574,309014.3743,0.410906037,0.895664657,0.820113595,0.950338408,1.037383178,4496.051008,0.686813187,2.088888889,4.184870365,12.70069848,2.708967954,0.31089346,0.039007785,0.983866353,0.001528924,47_0,CytoMix20 + DEX PREV
B06,T8,3057.83529,307.5807044,62.39676925,71549.64112,0.406168069,0.849191452,0.719019476,0.608791947,0.644859813,371.3630875,0.417582418,1.422222222,20,7.736518273,2.088683397,0.379628793,0.079790379,0.936890137,0.006378815,48_0,CytoMix20 + DEX PREV
B06,T8,5747.576151,423.5930043,85.54555068,184379.8376,0.402528875,0.871948574,0.69385982,0.813804272,0.738317757,2146.001866,0.681318681,1.266666667,9.291907514,25.03433019,3.546798053,0.289073267,0.039553222,0.994464936,0.001568917,49_0,CytoMix20 + DEX PREV
B06,T8,8334.37535,439.3835482,103.0128937,321955.5458,0.542494496,0.945724315,0.47662483,0.482173477,0.485981308,3196.81015,0.318681319,1.044444444,2.78937802,4.967617468,1.561643068,0.477911768,0.08100832,0.989382967,0.006599865,55_0,CytoMix20 + DEX PREV
B06,T8,5797.48726,400.9118929,85.91618031,186786.7353,0.453264585,0.88549194,0.199592668,0.72938832,0.757009346,2208.587832,0.549450549,1.444444444,7.851832863,26.62738857,3.70811616,0.272869662,0.038589107,0.974254936,0.001493781,57_0,CytoMix20 + DEX PREV
B07,T8,6203.534928,386.9257856,88.87398938,206749.8365,0.5207074,0.931677989,0.659941554,0.506925276,0.514018692,1920.739872,0.364705882,0.960784314,5.524990314,9.968382796,2.407249211,0.33945516,0.05908389,0.948649709,0.003506784,10_0,CytoMix20 + NAM PREV 1.0
B07,T8,18880.17677,850.8424819,155.0451149,1097729.691,0.327731049,0.835940288,0.800195742,0.801403449,0.85046729,14272.19403,0.658823529,1.274509804,3.215908865,42.14054695,4.74708952,0.217975361,0.023409304,0.975428927,0.000551223,11_0,CytoMix20 + NAM PREV 1.0
B07,T8,4156.399597,320.6620192,72.74676852,113386.7397,0.507963038,0.901398128,0.687452449,0.873041165,0.869158879,1739.971042,0.664705882,1.549019608,7.033813448,38.81001378,4.577854356,0.214348718,0.034462006,0.970812202,0.001189886,12_0,CytoMix20 + NAM PREV 1.0
B07,T8,3556.946381,314.6462269,67.29669227,89764.02225,0.451483752,0.891168425,0.461467109,0.583694836,0.579439252,633.3088974,0.447058824,1.019607843,20,17.31318586,3.087382074,0.299299114,0.053392768,0.967322679,0.002857406,13_0,CytoMix20 + NAM PREV 1.0
B07,T8,4348.505376,341.4786595,74.40893095,121337.8636,0.468622072,0.90143881,0.605712969,1.171344177,1.214953271,2186.899579,0.911764706,2.039215686,20,9.876773569,2.472152454,0.321955168,0.043785013,0.995004937,0.001925265,15_0,CytoMix20 + NAM PREV 1.0
B07,T8,18281.50341,727.7646594,152.5671429,1045933.778,0.433750359,0.90408423,0.407285981,0.724650785,0.728971963,13923.44019,0.576470588,1.215686275,1.462854542,25.69736928,3.773670864,0.24678599,0.027845297,0.978276343,0.000780752,16_0,CytoMix20 + NAM PREV 1.0
B07,T8,3330.26676,311.1222571,65.11702799,81321.40269,0.432341301,0.88327358,0.55203945,0.643839415,0.635514019,585.2500283,0.452941176,1.235294118,20,14.9773514,2.847568701,0.314351823,0.06334644,0.955891241,0.004022844,18_0,CytoMix20 + NAM PREV 1.0
B07,T8,2697.539472,246.8078651,58.60557933,59284.07382,0.556492969,0.944565811,0.450688137,0.977644757,1.028037383,642.3126052,0.711764706,1.862745098,20,32.80523962,4.330255303,0.222273915,0.050687904,0.959743083,0.002570822,21_0,CytoMix20 + NAM PREV 1.0
B07,T8,8896.915141,496.3249592,106.4326274,355095.7705,0.453854955,0.893976596,0.51691085,0.69527493,0.644859813,4578.385412,0.505882353,1.176470588,4.957728089,28.85750653,3.993977097,0.239969498,0.0367622,0.976513538,0.001357488,22_0,CytoMix20 + NAM PREV 1.0
B07,T8,6830.023328,454.7641475,93.25371732,238846.8993,0.415011006,0.868303645,0.842004224,0.666887568,0.672897196,2508.164143,0.505882353,1.117647059,20,29.79835806,4.072206155,0.236017653,0.034294675,0.965873271,0.001180439,26_0,CytoMix20 + NAM PREV 1.0
B07,T8,3565.264899,328.0774518,67.37533864,90079.09871,0.416244877,0.894242681,0.376171185,0.719767502,0.710280374,671.5430794,0.529411765,1.31372549,20,31.01894661,4.260639541,0.226241732,0.048397865,0.949847519,0.002345549,28_0,CytoMix20 + NAM PREV 1.0
B07,T8,2692.340398,246.7053789,58.54907568,59112.76564,0.555881979,0.930715313,0.429011657,0.532073843,0.523364486,343.7197026,0.398529412,0.960784314,20,20.00822946,3.268499648,0.294497402,0.068051744,0.92260324,0.004635895,29_0,CytoMix20 + NAM PREV 1.0
B07,T8,10836.94955,531.9124303,117.4650276,477360.9669,0.481323024,0.920285216,0.405117547,0.484610596,0.476635514,4477.801907,0.352941176,0.882352941,3.650455831,7.544086755,1.90791167,0.430547179,0.064651062,0.975082018,0.004199742,31_0,CytoMix20 + NAM PREV 1.0
B07,T8,4032.401685,306.0661434,71.6534248,108350.7716,0.540932492,0.925371354,0.577807997,1.081937327,1.037383178,1668.347358,0.941176471,1.68627451,20,21.33567114,3.412224591,0.270164278,0.042284508,0.993260467,0.001791409,32_0,CytoMix20 + NAM PREV 1.0
B07,T8,5235.467376,417.8670877,81.64560061,160294.8294,0.376780995,0.86649744,0.576562855,0.601481885,0.61682243,1194.543024,0.435294118,1.117647059,6.344123448,20.13976424,3.325396198,0.275895856,0.04900236,0.938096308,0.002406788,36_0,CytoMix20 + NAM PREV 1.0
B07,T8,8372.328589,476.7330043,103.2471784,324157.2387,0.462919729,0.920752451,0.607528769,0.475505526,0.476635514,2947.658757,0.335294118,0.882352941,3.89999499,14.99035421,2.588065552,0.344249532,0.05899956,0.955516477,0.003497969,39_0,CytoMix20 + NAM PREV 1.0
B07,T8,3328.187131,303.6043383,65.09669321,81245.24123,0.453734346,0.900541605,0.692368199,0.603781699,0.607476636,411.175337,0.458823529,1.019607843,20,5.165650141,1.76767576,0.40950731,0.075311629,0.993491831,0.005688479,51_0,CytoMix20 + NAM PREV 1.0
B07,T8,6839.641615,418.2894667,93.31935585,239351.6062,0.491235058,0.91884058,0.535396831,0.81554032,0.76635514,3622.630102,0.582352941,1.411764706,6.721046748,32.37951256,4.128696898,0.238211763,0.035497157,0.978196953,0.001264668,55_0,CytoMix20 + NAM PREV 1.0
B07,T8,5558.069909,394.7211456,84.12344739,175336.5006,0.44828384,0.882564187,0.422999356,0.372576613,0.364485981,1191.872585,0.270588235,0.647058824,5.705562193,9.204230111,2.043108452,0.429604648,0.081147722,0.960363284,0.006610233,57_0,CytoMix20 + NAM PREV 1.0
B07,T8,5119.008122,374.6043255,80.73241957,154976.2168,0.458405803,0.893953151,0.656546198,0.790714138,0.822429907,1961.761776,0.617647059,1.294117647,20,37.87487409,4.582247313,0.220079568,0.034227365,0.966137238,0.001175887,58_0,CytoMix20 + NAM PREV 1.0
B08,T8,2961.652424,270.7861307,61.40759712,68200.48456,0.50756436,0.907591811,0.487937959,0.749464477,0.78,630.2996256,0.532934132,1.555555556,20,18.41311545,3.175505938,0.294019385,0.059059209,0.95195956,0.003498787,11_0,CytoMix20 + NAM PREV 1.0
B08,T8,3591.260268,299.0306381,67.62051899,91066.08119,0.504690779,0.917940199,0.660106182,1.526170265,1.59,1678.787292,1.125748503,3.222222222,20,34.72843048,4.345955883,0.241958527,0.045604663,0.97046144,0.002083243,12_0,CytoMix20 + NAM PREV 1.0
B08,T8,7473.928626,431.8231777,97.55050733,273407.0735,0.503670961,0.944389699,0.417401473,0.469688734,0.48,2519.880059,0.329341317,0.933333333,3.955655148,11.77866592,2.169116969,0.417989172,0.064792998,0.970150616,0.004226167,14_0,CytoMix20 + NAM PREV 1.0
B08,T8,6544.33422,423.4180492,91.28255651,224018.8343,0.458708302,0.910191981,0.496750407,0.721527751,0.71,2819.008924,0.574850299,1.311111111,3.763423626,15.21367036,2.844000087,0.320443132,0.044469195,0.984902794,0.001985171,16_0,CytoMix20 + NAM PREV 1.0
B08,T8,5627.737499,453.1471003,84.64902794,178643.4408,0.344401699,0.797473017,0.811057178,0.954960984,1,2089.454633,0.700598802,1.822222222,20,15.77667628,3.012530887,0.289517815,0.038688367,0.988245942,0.001503072,17_0,CytoMix20 + NAM PREV 1.0
B08,T8,9457.375303,494.6778948,109.733788,389172.6061,0.485663516,0.923492829,0.710716643,0.697989501,0.68,5297.042324,0.592814371,1.155555556,1.614446237,11.12471153,2.423004539,0.359899626,0.040147679,0.992624946,0.00162079,20_0,CytoMix20 + NAM PREV 1.0
B08,T8,3855.37322,328.1199035,70.06292631,101294.5237,0.449998577,0.887393047,0.659179229,0.825335217,0.81,1111.726537,0.640718563,1.6,20,29.41394681,3.921153908,0.253210872,0.045483782,0.971649237,0.002074177,21_0,CytoMix20 + NAM PREV 1.0
B08,T8,4082.832701,328.3973447,72.10009743,110389.7383,0.475742746,0.896052031,0.638303504,0.953960446,0.98,1633.180283,0.706586826,1.888888889,20,61.08884896,5.908151622,0.166777248,0.03414187,0.951255065,0.001166693,25_0,CytoMix20 + NAM PREV 1.0
B08,T8,11679.71942,644.268257,121.9470403,534115.2058,0.35359719,0.843534094,0.889857108,1.042621899,1.03,9162.561249,0.832335329,1.866666667,3.677506418,27.02533589,3.61778885,0.271929368,0.027524573,0.990168796,0.000760862,26_0,CytoMix20 + NAM PREV 1.0
B08,T8,8762.519082,477.6926828,105.6256872,347080.1625,0.48254927,0.912358577,0.766444087,1.052152564,1.07,6904.225127,0.910179641,1.711111111,2.539363904,16.58736382,3.031421109,0.294938518,0.029918457,0.995130605,0.000899025,27_0,CytoMix20 + NAM PREV 1.0
B08,T8,3815.340351,340.4589464,69.69822245,99720.91519,0.413631541,0.860215684,0.577563095,0.995140664,1.04,965.2864443,0.706586826,2.088888889,20,51.53480274,5.466456712,0.182180298,0.043252692,0.910333741,0.001872499,31_0,CytoMix20 + NAM PREV 1.0
B08,T8,6410.198114,434.7673964,90.34222561,217166.8366,0.426154795,0.900917029,0.723077194,1.088866831,1.15,4058.206678,0.820359281,2.088888889,6.857287084,34.14662662,4.413926596,0.216152119,0.030168132,0.975925032,0.000911771,36_0,CytoMix20 + NAM PREV 1.0
B08,T8,18466.59044,676.0367342,153.337514,1061857.901,0.507757084,0.951639696,0.537750009,1.090195181,1.24,21722.13897,0.874251497,1.977777778,1.234734135,26.01904241,3.676818394,0.265487014,0.02478373,0.990005715,0.000617806,44_0,CytoMix20 + NAM PREV 1.0
B08,T8,11035.55417,635.5556701,118.536509,490543.525,0.343318191,0.799216823,0.842388988,0.773576899,0.65,5680.375172,0.640718563,1.155555556,9.234577881,34.73849284,3.993794224,0.268671096,0.038196594,0.989344557,0.001465588,47_0,CytoMix20 + NAM PREV 1.0
B08,T8,3893.066506,294.8793169,70.40458952,102783.656,0.562617275,0.941058188,0.405930145,1.184312237,1.24,1963.589689,0.862275449,2.422222222,8.031926066,57.93809484,5.743760233,0.166184353,0.033403748,0.959130281,0.001116773,51_0,CytoMix20 + NAM PREV 1.0
B08,T8,9699.392191,535.7438587,111.1289778,404206.3272,0.424658657,0.917816643,0.799628833,0.713881433,0.7,5179.923676,0.51497006,1.266666667,4.501617171,12.81506418,2.626054838,0.334399989,0.040458807,0.991706613,0.00164425,52_0,CytoMix20 + NAM PREV 1.0
B08,T8,12017.65922,561.3516058,123.6986619,557463.1371,0.479247449,0.922570345,0.549191655,0.544250066,0.52,5819.665957,0.395209581,0.955555556,5.681226497,12.6132217,2.41162235,0.378995608,0.054303684,0.987880392,0.00296288,54_0,CytoMix20 + NAM PREV 1.0
B08,T8,14963.45447,763.4846339,138.0292069,774522.6576,0.322582742,0.84107015,0.887246354,0.837796489,0.84,9932.077382,0.640718563,1.533333333,3.39953866,26.41023802,3.746595992,0.259747432,0.030998853,0.982486331,0.000965469,55_0,CytoMix20 + NAM PREV 1.0
B08,T8,8769.537832,493.688199,105.6679817,347497.2612,0.452148483,0.920262971,0.666340245,0.990780531,0.97,6349.912423,0.892215569,1.622222222,1.424785733,29.65732213,3.895257063,0.256230775,0.0269849,0.991450217,0.000730674,56_0,CytoMix20 + NAM PREV 1.0
B08,T8,6912.948557,448.7359208,93.81811911,243209.9366,0.431411301,0.911718321,0.572352432,0.669478013,0.7,2738.834552,0.51497006,1.244444444,6.820584745,33.93529717,4.209495126,0.241640508,0.033618224,0.961542681,0.001133396,57_0,CytoMix20 + NAM PREV 1.0
B08,T8,32464.5769,1018.275248,203.3105583,2475146.72,0.393449716,0.88251173,0.609504238,0.944075794,1.04,37065.35976,0.71257485,1.888888889,1.639278851,20.79631438,3.340923906,0.27843997,0.029321218,0.981396888,0.000864944,60_0,CytoMix20 + NAM PREV 1.0
B09,T8,6730.20111,433.4826765,92.56974775,233629.8822,0.45008487,0.917792194,0.832195292,0.754319668,0.774774775,2659.731148,0.561111111,1.46,20,35.26215256,4.512138311,0.209803336,0.032780228,0.954912749,0.001077618,12_0,CytoMix20 + NAM PREV 0.5
B09,T8,3286.334586,309.50521,64.68609706,79717.55925,0.431107634,0.891411649,0.752439884,1.103466077,1.126126126,837.5307526,0.861111111,2.14,20,28.80259686,4.159481452,0.219624031,0.047537313,0.983038876,0.002262287,14_0,CytoMix20 + NAM PREV 0.5
B09,T8,33569.12014,1042.060976,206.7402507,2602533.117,0.388475431,0.886715236,0.713968998,0.807660066,0.846846847,32568.89217,0.661111111,1.4,0.948223834,20.74130966,3.334364968,0.279132346,0.027289134,0.987476058,0.000750035,16_0,CytoMix20 + NAM PREV 0.5
B09,T8,5560.149538,389.5501114,84.1391839,175434.9167,0.460436422,0.881293778,0.405726527,0.683037749,0.689189189,1704.862222,0.522222222,1.28,6.163522013,13.18692017,2.706425125,0.327038217,0.049816169,0.97952337,0.002494134,17_0,CytoMix20 + NAM PREV 0.5
B09,T8,6399.280059,400.5319655,90.26525594,216612.2446,0.501264118,0.912112342,0.761392501,0.489030723,0.486486486,1825.551687,0.355555556,0.94,5.875,8.550801993,2.108317153,0.39823765,0.068236007,0.971144929,0.004673089,18_0,CytoMix20 + NAM PREV 0.5
B09,T8,9867.322277,621.8345696,112.0868633,414748.9512,0.320670828,0.810410351,0.63916574,1.12269716,1.189189189,6942.759235,0.838888889,2.2,2.450655234,45.78540382,4.906786249,0.20936195,0.025516823,0.97411201,0.000652772,21_0,CytoMix20 + NAM PREV 0.5
B09,T8,4588.182681,357.8965547,76.43203273,131506.5483,0.450127483,0.909700031,0.648118662,0.558166608,0.603603604,1192.802041,0.438888889,0.9,20,10.91956782,2.334118114,0.379809298,0.054574008,0.986457524,0.00298902,23_0,CytoMix20 + NAM PREV 0.5
B09,T8,29672.41428,942.8040472,194.3710144,2162796.474,0.419488319,0.903775198,0.612582388,0.696114155,0.621621622,24893.04218,0.555555556,1.12,0.869873957,4.93939291,1.438480862,0.514485989,0.06103651,0.997413732,0.003740967,24_0,CytoMix20 + NAM PREV 0.5
B09,T8,2927.858444,282.7152291,61.05624581,67036.51681,0.46032179,0.893180016,0.605614169,1.159556199,1.198198198,708.4888374,0.841666667,2.36,20,91.20260726,7.371857348,0.134750055,0.047272126,0.909389434,0.002237631,26_0,CytoMix20 + NAM PREV 0.5
B09,T8,3345.084121,323.6611239,65.26172985,81864.74108,0.401269206,0.869929692,0.698743319,1.089323239,1.126126126,549.0189124,0.772222222,2.26,20,48.3236509,5.220555153,0.19080578,0.05509885,0.92783201,0.003038528,30_0,CytoMix20 + NAM PREV 0.5
B09,T8,2131.880236,263.3706981,52.09984857,41651.48905,0.386222666,0.862264746,0.836062868,1.003159671,1.036036036,27.08531111,0.727777778,2,20,43.98813344,5.453934301,0.113813074,0.257654697,0.994854874,0.06713837,34_0,CytoMix20 + NAM PREV 0.5
B09,T8,3580.342213,313.2465865,67.51765169,90651.11192,0.458523616,0.858987152,0.651251639,0.805263575,0.765765766,763.3898693,0.677777778,1.42,20,36.12125888,4.426154526,0.231218102,0.046835739,0.979110156,0.002195718,37_0,CytoMix20 + NAM PREV 0.5
B09,T8,14528.55195,660.3062249,136.0085544,741002.7552,0.418737072,0.901770011,0.750022661,0.532963846,0.495495495,7091.083967,0.394444444,0.84,3.622425629,12.45168926,2.186200806,0.447528846,0.056377736,0.992590925,0.003191138,39_0,CytoMix20 + NAM PREV 0.5
B09,T8,7903.372127,467.4406661,100.3139369,297306.8897,0.454537073,0.907769019,0.558995332,0.650159984,0.666666667,3577.83039,0.466666667,1.28,5.135424637,26.24650464,3.719644514,0.260724467,0.03829344,0.959036998,0.001472219,43_0,CytoMix20 + NAM PREV 0.5
B09,T8,4904.806279,376.1313209,79.02527009,145351.3653,0.435665054,0.839510567,0.802627225,0.48871744,0.504504505,1167.057247,0.355555556,0.96,20,10.42330743,2.301117922,0.376475225,0.062988901,0.952778586,0.003982185,44_0,CytoMix20 + NAM PREV 0.5
B09,T8,6310.115943,419.8640621,89.63419632,212100.8142,0.449810715,0.900471121,0.65585676,1.152683422,1.216216216,4161.187152,0.861111111,2.3,5.311887275,41.3548181,4.859385426,0.196896832,0.028190136,0.973694986,0.000796375,46_0,CytoMix20 + NAM PREV 0.5
B09,T8,13022.90016,738.7340791,128.7682859,628851.1992,0.299875722,0.809177691,0.653105038,0.542873367,0.486486486,5335.359449,0.383333333,0.92,4.749503532,11.72994179,2.270282282,0.41031453,0.055633126,0.992269426,0.003109541,49_0,CytoMix20 + NAM PREV 0.5
